"image_id","image_url","is_primary","product_id","variant_id","alt_text","display_order","created_at"
"121","https://res.cloudinary.com/druymbf9y/image/upload/v1781668081/fashion-ai-shop/products/heels/tiptopp-women-purple-flip-flops-47455.jpg","True","121","121","Tiptopp Women Purple Flip-Flops","1","6/17/2026 10:39:31 AM"
"122","https://res.cloudinary.com/druymbf9y/image/upload/v1781668082/fashion-ai-shop/products/heels/catwalk-women-wedding-collection-silver-heels-2900.jpg","True","122","122","Catwalk Women Wedding Collection Silver Heels","1","6/17/2026 10:39:31 AM"
"123","https://res.cloudinary.com/druymbf9y/image/upload/v1781668083/fashion-ai-shop/products/heels/catwalk-women-bronze-heels-49618.jpg","True","123","123","Catwalk Women Bronze Heels","1","6/17/2026 10:39:31 AM"
"124","https://res.cloudinary.com/druymbf9y/image/upload/v1781668083/fashion-ai-shop/products/heels/catwalk-women-casual-beige-flats-14362.jpg","True","124","124","Catwalk Women Casual Beige Flats","1","6/17/2026 10:39:31 AM"
"125","https://res.cloudinary.com/druymbf9y/image/upload/v1781668084/fashion-ai-shop/products/heels/catwalk-women-ethnic-leather-flat-brown-flats-3137.jpg","True","125","125","Catwalk Women Ethnic Leather Flat Brown Flats","1","6/17/2026 10:39:31 AM"
"126","https://res.cloudinary.com/druymbf9y/image/upload/v1781668085/fashion-ai-shop/products/heels/clarks-women-henderson-toy-bone-leather-white-flats-34075.jpg","True","126","126","Clarks Women Henderson Toy Bone Leather White Flats","1","6/17/2026 10:39:31 AM"
"127","https://res.cloudinary.com/druymbf9y/image/upload/v1781668086/fashion-ai-shop/products/jackets/u-s-polo-assn-men-solid-black-jackets-19861.jpg","True","127","127","U.S. Polo Assn. Men Solid Black Jackets","1","6/17/2026 10:39:31 AM"
"128","https://res.cloudinary.com/druymbf9y/image/upload/v1781668087/fashion-ai-shop/products/jackets/puma-men-heroes-red-jackets-16196.jpg","True","128","128","Puma Men Heroes Red Jackets","1","6/17/2026 10:39:31 AM"
"129","https://res.cloudinary.com/druymbf9y/image/upload/v1781668087/fashion-ai-shop/products/jackets/turtle-solid-men-khaki-jacket-15962.jpg","True","129","129","Turtle Solid Men Khaki Jacket","1","6/17/2026 10:39:31 AM"
"130","https://res.cloudinary.com/druymbf9y/image/upload/v1781668088/fashion-ai-shop/products/jackets/adidas-men-navy-messi-track-jacket-40051.jpg","True","130","130","ADIDAS Men Navy Messi Track Jacket","1","6/17/2026 10:39:31 AM"
"131","https://res.cloudinary.com/druymbf9y/image/upload/v1781668089/fashion-ai-shop/products/jackets/adidas-men-solid-blue-jacket-19394.jpg","True","131","131","ADIDAS Men Solid Blue Jacket","1","6/17/2026 10:39:31 AM"
"132","https://res.cloudinary.com/druymbf9y/image/upload/v1781668090/fashion-ai-shop/products/jackets/just-natural-men-olive-jacket-59116.jpg","True","132","132","Just Natural Men Olive Jacket","1","6/17/2026 10:39:31 AM"
"133","https://res.cloudinary.com/druymbf9y/image/upload/v1781668090/fashion-ai-shop/products/jackets/status-quo-men-printed-blue-jackets-14960.jpg","True","133","133","Status Quo Men Printed Blue Jackets","1","6/17/2026 10:39:31 AM"
"134","https://res.cloudinary.com/druymbf9y/image/upload/v1781668091/fashion-ai-shop/products/jackets/united-colors-of-benetton-women-solid-navy-blue-jacket-19331.jpg","True","134","134","United Colors of Benetton Women Solid Navy Blue Jacket","1","6/17/2026 10:39:31 AM"
"135","https://res.cloudinary.com/druymbf9y/image/upload/v1781668092/fashion-ai-shop/products/jackets/adidas-men-top-grey-jacket-6478.jpg","True","135","135","ADIDAS Men Top Grey Jacket","1","6/17/2026 10:39:31 AM"
"136","https://res.cloudinary.com/druymbf9y/image/upload/v1781668093/fashion-ai-shop/products/jackets/c-vox-men-control-freak-black-jacket-18523.jpg","True","136","136","C Vox Men Control Freak Black Jacket","1","6/17/2026 10:39:31 AM"
"137","https://res.cloudinary.com/druymbf9y/image/upload/v1781668094/fashion-ai-shop/products/jackets/just-natural-men-black-jacket-59106.jpg","True","137","137","Just Natural Men Black Jacket","1","6/17/2026 10:39:31 AM"
"138","https://res.cloudinary.com/druymbf9y/image/upload/v1781668095/fashion-ai-shop/products/jackets/wildcraft-men-green-fleece-sleeveless-jacket-38156.jpg","True","138","138","Wildcraft Men Green Fleece Sleeveless Jacket","1","6/17/2026 10:39:31 AM"
"139","https://res.cloudinary.com/druymbf9y/image/upload/v1781668096/fashion-ai-shop/products/jackets/timberland-men-bonded-fleece-full-zip-blue-jacket-22202.jpg","True","139","139","Timberland Men Bonded Fleece Full Zip Blue Jacket","1","6/17/2026 10:39:31 AM"
"140","https://res.cloudinary.com/druymbf9y/image/upload/v1781668096/fashion-ai-shop/products/jackets/nike-men-track-black-jacket-4462.jpg","True","140","140","Nike Men Track Black Jacket","1","6/17/2026 10:39:31 AM"
"141","https://res.cloudinary.com/druymbf9y/image/upload/v1781668097/fashion-ai-shop/products/jackets/adidas-men-solid-blue-jackets-15012.jpg","True","141","141","ADIDAS Men Solid Blue Jackets","1","6/17/2026 10:39:31 AM"
"142","https://res.cloudinary.com/druymbf9y/image/upload/v1781668098/fashion-ai-shop/products/jackets/adidas-originals-men-st-fb-track-top-white-jacket-18985.jpg","True","142","142","ADIDAS Originals Men ST FB Track Top White Jacket","1","6/17/2026 10:39:31 AM"
"143","https://res.cloudinary.com/druymbf9y/image/upload/v1781668099/fashion-ai-shop/products/jackets/quechua-women-fleece-purple-jacket-23150.jpg","True","143","143","Quechua Women  Fleece Purple Jacket","1","6/17/2026 10:39:31 AM"
"144","https://res.cloudinary.com/druymbf9y/image/upload/v1781668100/fashion-ai-shop/products/jackets/nike-men-printed-blue-jackets-14000.jpg","True","144","144","Nike Men Printed Blue Jackets","1","6/17/2026 10:39:31 AM"
"145","https://res.cloudinary.com/druymbf9y/image/upload/v1781668100/fashion-ai-shop/products/jackets/wildcraft-men-black-husky-sleeveless-jacket-38155.jpg","True","145","145","Wildcraft Men Black Husky Sleeveless Jacket","1","6/17/2026 10:39:31 AM"
"146","https://res.cloudinary.com/druymbf9y/image/upload/v1781668101/fashion-ai-shop/products/jackets/puma-men-frost-hd-black-jackets-15464.jpg","True","146","146","Puma Men Frost HD Black Jackets","1","6/17/2026 10:39:31 AM"
"147","https://res.cloudinary.com/druymbf9y/image/upload/v1781668102/fashion-ai-shop/products/jackets/nike-women-sptcas-black-jacket-17911.jpg","True","147","147","Nike Women Sptcas Black Jacket","1","6/17/2026 10:39:31 AM"
"148","https://res.cloudinary.com/druymbf9y/image/upload/v1781668103/fashion-ai-shop/products/jeans/denizen-men-black-jeans-28817.jpg","True","148","148","Denizen Men Black Jeans","1","6/17/2026 10:39:31 AM"
"149","https://res.cloudinary.com/druymbf9y/image/upload/v1781668103/fashion-ai-shop/products/jeans/denizen-men-navy-blue-jeans-28821.jpg","True","149","149","Denizen Men Navy Blue Jeans","1","6/17/2026 10:39:31 AM"
"150","https://res.cloudinary.com/druymbf9y/image/upload/v1781668104/fashion-ai-shop/products/jeans/flying-machine-women-blue-denim-shorts-42402.jpg","True","150","150","Flying Machine Women Blue Denim Shorts","1","6/17/2026 10:39:31 AM"
"151","https://res.cloudinary.com/druymbf9y/image/upload/v1781668105/fashion-ai-shop/products/jeans/palm-tree-kids-girl-washed-black-jeans-13260.jpg","True","151","151","Palm Tree Kids Girl Washed Black Jeans","1","6/17/2026 10:39:31 AM"
"152","https://res.cloudinary.com/druymbf9y/image/upload/v1781668106/fashion-ai-shop/products/jeans/spykar-men-aza-blue-jeans-36741.jpg","True","152","152","Spykar Men Aza Blue Jeans","1","6/17/2026 10:39:31 AM"
"153","https://res.cloudinary.com/druymbf9y/image/upload/v1781668107/fashion-ai-shop/products/jeans/peter-england-men-grey-jeans-39385.jpg","True","153","153","Peter England Men Grey Jeans","1","6/17/2026 10:39:31 AM"
"154","https://res.cloudinary.com/druymbf9y/image/upload/v1781668108/fashion-ai-shop/products/jeans/locomotive-men-blue-jeans-46890.jpg","True","154","154","Locomotive Men Blue Jeans","1","6/17/2026 10:39:31 AM"
"155","https://res.cloudinary.com/druymbf9y/image/upload/v1781668108/fashion-ai-shop/products/jeans/locomotive-men-blue-jeans-46893.jpg","True","155","155","Locomotive Men Blue Jeans","1","6/17/2026 10:39:31 AM"
"156","https://res.cloudinary.com/druymbf9y/image/upload/v1781668109/fashion-ai-shop/products/jeans/french-connection-women-black-jeans-48499.jpg","True","156","156","French Connection Women Black Jeans","1","6/17/2026 10:39:31 AM"
"157","https://res.cloudinary.com/druymbf9y/image/upload/v1781668110/fashion-ai-shop/products/jeans/wrangler-women-blue-sophia-jeans-11306.jpg","True","157","157","Wrangler Women Blue Sophia Jeans","1","6/17/2026 10:39:31 AM"
"158","https://res.cloudinary.com/druymbf9y/image/upload/v1781668111/fashion-ai-shop/products/jeans/spykar-blue-washed-jeans-13350.jpg","True","158","158","Spykar Blue Washed Jeans","1","6/17/2026 10:39:31 AM"
"159","https://res.cloudinary.com/druymbf9y/image/upload/v1781668111/fashion-ai-shop/products/jeans/locomotive-men-radley-blue-jeans-9168.jpg","True","159","159","Locomotive Men Radley Blue Jeans","1","6/17/2026 10:39:31 AM"
"160","https://res.cloudinary.com/druymbf9y/image/upload/v1781668112/fashion-ai-shop/products/jeans/united-colors-of-benetton-women-black-jeans-43318.jpg","True","160","160","United Colors of Benetton Women Black Jeans","1","6/17/2026 10:39:31 AM"
"161","https://res.cloudinary.com/druymbf9y/image/upload/v1781668113/fashion-ai-shop/products/jeans/locomotive-men-blue-jeans-46342.jpg","True","161","161","Locomotive Men Blue Jeans","1","6/17/2026 10:39:31 AM"
"162","https://res.cloudinary.com/druymbf9y/image/upload/v1781668114/fashion-ai-shop/products/jeans/wrangler-women-blue-molly-jeans-51584.jpg","True","162","162","Wrangler Women Blue Molly Jeans","1","6/17/2026 10:39:31 AM"
"163","https://res.cloudinary.com/druymbf9y/image/upload/v1781668115/fashion-ai-shop/products/jeans/spykar-women-blue-jeans-51365.jpg","True","163","163","Spykar  Women Blue Jeans","1","6/17/2026 10:39:31 AM"
"164","https://res.cloudinary.com/druymbf9y/image/upload/v1781668116/fashion-ai-shop/products/jeans/locomotive-men-washed-blue-jeans-31337.jpg","True","164","164","Locomotive Men Washed Blue Jeans","1","6/17/2026 10:39:31 AM"
"165","https://res.cloudinary.com/druymbf9y/image/upload/v1781668117/fashion-ai-shop/products/jeans/deni-yo-men-washed-blue-slim-fit-jeans-18193.jpg","True","165","165","Deni Yo Men Washed Blue Slim Fit Jeans","1","6/17/2026 10:39:31 AM"
"166","https://res.cloudinary.com/druymbf9y/image/upload/v1781668117/fashion-ai-shop/products/jeans/john-players-men-blue-jeans-42258.jpg","True","166","166","John Players Men Blue Jeans","1","6/17/2026 10:39:31 AM"
"167","https://res.cloudinary.com/druymbf9y/image/upload/v1781668118/fashion-ai-shop/products/jeans/elle-women-blue-jeans-57072.jpg","True","167","167","Elle Women Blue Jeans","1","6/17/2026 10:39:31 AM"
"168","https://res.cloudinary.com/druymbf9y/image/upload/v1781668119/fashion-ai-shop/products/jeans/denizen-women-greenish-blue-jeans-51502.jpg","True","168","168","Denizen Women Greenish Blue Jeans","1","6/17/2026 10:39:31 AM"
"169","https://res.cloudinary.com/druymbf9y/image/upload/v1781668120/fashion-ai-shop/products/sandals/gas-men-charcoal-sandals-56412.jpg","True","169","169","GAS Men Charcoal Sandals","1","6/17/2026 10:39:31 AM"
"170","https://res.cloudinary.com/druymbf9y/image/upload/v1781668120/fashion-ai-shop/products/sandals/gas-men-brown-deeply-sandals-39958.jpg","True","170","170","GAS Men Brown Deeply Sandals","1","6/17/2026 10:39:31 AM"
"171","https://res.cloudinary.com/druymbf9y/image/upload/v1781668121/fashion-ai-shop/products/sandals/coolers-men-brown-sandals-44569.jpg","True","171","171","Coolers Men Brown Sandals","1","6/17/2026 10:39:31 AM"
"172","https://res.cloudinary.com/druymbf9y/image/upload/v1781668122/fashion-ai-shop/products/sandals/red-tape-men-tan-brown-floater-6511.jpg","True","172","172","Red Tape Men Tan Brown Floater","1","6/17/2026 10:39:31 AM"
"173","https://res.cloudinary.com/druymbf9y/image/upload/v1781668122/fashion-ai-shop/products/sandals/adidas-men-black-alumin-sandal-3577.jpg","True","173","173","ADIDAS Men Black Alumin Sandal","1","6/17/2026 10:39:31 AM"
"174","https://res.cloudinary.com/druymbf9y/image/upload/v1781668123/fashion-ai-shop/products/sandals/lotto-men-roit-black-sandals-33657.jpg","True","174","174","Lotto Men Roit Black Sandals","1","6/17/2026 10:39:31 AM"
"175","https://res.cloudinary.com/druymbf9y/image/upload/v1781668124/fashion-ai-shop/products/sandals/franco-leone-men-black-sandals-32507.jpg","True","175","175","Franco Leone Men Black Sandals","1","6/17/2026 10:39:31 AM"
"176","https://res.cloudinary.com/druymbf9y/image/upload/v1781668124/fashion-ai-shop/products/sandals/red-tape-men-brown-sandals-39817.jpg","True","176","176","Red Tape Men Brown Sandals","1","6/17/2026 10:39:31 AM"
"177","https://res.cloudinary.com/druymbf9y/image/upload/v1781668125/fashion-ai-shop/products/sandals/puma-men-hopper-black-sandal-17960.jpg","True","177","177","Puma Men Hopper Black Sandal","1","6/17/2026 10:39:31 AM"
"178","https://res.cloudinary.com/druymbf9y/image/upload/v1781668126/fashion-ai-shop/products/sandals/adidas-men-plugged-in-red-slipper-20951.jpg","True","178","178","ADIDAS Men Plugged In Red Slipper","1","6/17/2026 10:39:31 AM"
"179","https://res.cloudinary.com/druymbf9y/image/upload/v1781668127/fashion-ai-shop/products/sandals/puma-men-future-cat-black-slipper-18497.jpg","True","179","179","Puma Men Future Cat Black Slipper","1","6/17/2026 10:39:31 AM"
"180","https://res.cloudinary.com/druymbf9y/image/upload/v1781668127/fashion-ai-shop/products/sandals/warner-bros-kids-unisex-white-sandals-40314.jpg","True","180","180","Warner Bros Kids Unisex White sandals","1","6/17/2026 10:39:31 AM"
"181","https://res.cloudinary.com/druymbf9y/image/upload/v1781668129/fashion-ai-shop/products/sandals/fila-men-tide-navy-blue-sandals-20794.jpg","True","181","181","Fila Men Tide Navy Blue Sandals","1","6/17/2026 10:39:31 AM"
"182","https://res.cloudinary.com/druymbf9y/image/upload/v1781668130/fashion-ai-shop/products/sandals/woodland-men-camel-casual-sandals-22894.jpg","True","182","182","Woodland Men Camel Casual Sandals","1","6/17/2026 10:39:31 AM"
"183","https://res.cloudinary.com/druymbf9y/image/upload/v1781668131/fashion-ai-shop/products/sandals/warner-bros-kids-unisex-tj-jerry-black-sandals-15879.jpg","True","183","183","Warner Bros Kids Unisex TJ Jerry  Black Sandals","1","6/17/2026 10:39:31 AM"
"184","https://res.cloudinary.com/druymbf9y/image/upload/v1781668132/fashion-ai-shop/products/sandals/red-tape-men-brown-sandals-34524.jpg","True","184","184","Red Tape Men Brown Sandals","1","6/17/2026 10:39:31 AM"
"185","https://res.cloudinary.com/druymbf9y/image/upload/v1781668132/fashion-ai-shop/products/sandals/puma-unisex-winch-grey-orange-floater-6138.jpg","True","185","185","Puma Unisex Winch Grey Orange Floater","1","6/17/2026 10:39:31 AM"
"186","https://res.cloudinary.com/druymbf9y/image/upload/v1781668133/fashion-ai-shop/products/sandals/adidas-men-olive-pural-sandals-46289.jpg","True","186","186","ADIDAS Men Olive Pural Sandals","1","6/17/2026 10:39:31 AM"
"187","https://res.cloudinary.com/druymbf9y/image/upload/v1781668134/fashion-ai-shop/products/sandals/fila-men-aruba-black-grey-sandal-4107.jpg","True","187","187","Fila Men Aruba Black Grey Sandal","1","6/17/2026 10:39:31 AM"
"188","https://res.cloudinary.com/druymbf9y/image/upload/v1781668135/fashion-ai-shop/products/sandals/coolers-men-black-sandals-44551.jpg","True","188","188","Coolers Men Black Sandals","1","6/17/2026 10:39:31 AM"
"189","https://res.cloudinary.com/druymbf9y/image/upload/v1781668136/fashion-ai-shop/products/sandals/ganuchi-men-casual-black-slipper-11962.jpg","True","189","189","Ganuchi Men Casual Black Slipper","1","6/17/2026 10:39:31 AM"
"190","https://res.cloudinary.com/druymbf9y/image/upload/v1781668136/fashion-ai-shop/products/shirts/united-colors-of-benetton-men-striped-white-shirt-20032.jpg","True","190","190","United Colors of Benetton Men Striped White Shirt","1","6/17/2026 10:39:31 AM"
"191","https://res.cloudinary.com/druymbf9y/image/upload/v1781668137/fashion-ai-shop/products/shirts/elle-women-blue-shirt-57080.jpg","True","191","191","Elle Women Blue Shirt","1","6/17/2026 10:39:31 AM"
"192","https://res.cloudinary.com/druymbf9y/image/upload/v1781668139/fashion-ai-shop/products/shirts/indigo-nation-men-white-shirt-31656.jpg","True","192","192","Indigo Nation Men White Shirt","1","6/17/2026 10:39:31 AM"
"193","https://res.cloudinary.com/druymbf9y/image/upload/v1781668140/fashion-ai-shop/products/shirts/scullers-men-check-blue-shirts-13856.jpg","True","193","193","Scullers Men Check Blue Shirts","1","6/17/2026 10:39:31 AM"
"194","https://res.cloudinary.com/druymbf9y/image/upload/v1781668141/fashion-ai-shop/products/shirts/wrangler-men-dirt-rider-check-black-shirts-10813.jpg","True","194","194","Wrangler Men Dirt Rider Check Black Shirts","1","6/17/2026 10:39:31 AM"
"195","https://res.cloudinary.com/druymbf9y/image/upload/v1781668141/fashion-ai-shop/products/shirts/mark-taylor-men-blue-white-shirt-17557.jpg","True","195","195","Mark Taylor Men Blue & White Shirt","1","6/17/2026 10:39:31 AM"
"196","https://res.cloudinary.com/druymbf9y/image/upload/v1781668142/fashion-ai-shop/products/shirts/indigo-nation-men-formal-shirt-white-shirts-14715.jpg","True","196","196","Indigo Nation Men Formal Shirt White Shirts","1","6/17/2026 10:39:31 AM"
"197","https://res.cloudinary.com/druymbf9y/image/upload/v1781668143/fashion-ai-shop/products/shirts/scullers-men-check-black-shirts-13886.jpg","True","197","197","Scullers Men Check Black Shirts","1","6/17/2026 10:39:31 AM"
"198","https://res.cloudinary.com/druymbf9y/image/upload/v1781668144/fashion-ai-shop/products/shirts/femella-women-pink-shirt-39224.jpg","True","198","198","Femella Women Pink Shirt","1","6/17/2026 10:39:31 AM"
