"variant_id","sku","variant_attributes","price","stock_quantity","product_id","color","size","stock_reserved","low_stock_threshold","is_active","created_at","updated_at"
"621","VS-24715-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","159000.00","76","621","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"622","VS-33053-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","85","622","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"623","VS-35504-OLIVE-M","{""color"":""Olive"",""size"":""M""}","299000.00","55","623","Olive","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"624","VS-12969-BLUE-M","{""color"":""Blue"",""size"":""M""}","899000.00","62","624","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"625","VS-47682-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","43","625","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"626","VS-45602-BROWN-M","{""color"":""Brown"",""size"":""M""}","799000.00","80","626","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"627","VS-34332-PURPLE-M","{""color"":""Purple"",""size"":""M""}","199000.00","36","627","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"628","VS-14024-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","14","628","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"629","VS-9706-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","63","629","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"630","VS-8986-RED-M","{""color"":""Red"",""size"":""M""}","699000.00","76","630","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"631","VS-30595-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","98","631","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"632","VS-9211-ORANGE-M","{""color"":""Orange"",""size"":""M""}","699000.00","35","632","Orange","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"633","VS-28572-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","50","633","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"634","VS-4184-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","21","634","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"635","VS-16498-MAROON-M","{""color"":""Maroon"",""size"":""M""}","199000.00","13","635","Maroon","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"636","VS-6795-GREEN-M","{""color"":""Green"",""size"":""M""}","249000.00","12","636","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"637","VS-32458-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","35","637","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"638","VS-43362-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","26","638","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"639","VS-15561-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","47","639","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"640","VS-42171-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","66","640","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"641","VS-45372-WHITE-M","{""color"":""White"",""size"":""M""}","599000.00","15","641","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"642","VS-19822-CHARCOAL-M","{""color"":""Charcoal"",""size"":""M""}","449000.00","99","642","Charcoal","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"643","VS-53800-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","48","643","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"644","VS-16191-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","71","644","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"645","VS-19401-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","24","645","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"646","VS-51433-PINK-M","{""color"":""Pink"",""size"":""M""}","249000.00","18","646","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"647","VS-4538-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","24","647","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"648","VS-10255-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","41","648","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"649","VS-49813-PURPLE-M","{""color"":""Purple"",""size"":""M""}","159000.00","26","649","Purple","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"650","VS-34245-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","90","650","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"651","VS-5703-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","93","651","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"652","VS-26145-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","349000.00","62","652","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"653","VS-23882-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","67","653","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"654","VS-13000-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","58","654","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"655","VS-28313-GREY-M","{""color"":""Grey"",""size"":""M""}","699000.00","26","655","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"656","VS-4099-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","13","656","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"657","VS-17814-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","28","657","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"658","VS-43886-WHITE-M","{""color"":""White"",""size"":""M""}","599000.00","54","658","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"659","VS-30585-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","20","659","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"660","VS-9827-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","90","660","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"661","VS-12195-ORANGE-M","{""color"":""Orange"",""size"":""M""}","199000.00","17","661","Orange","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"662","VS-33238-GREEN-M","{""color"":""Green"",""size"":""M""}","249000.00","66","662","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"663","VS-18570-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","42","663","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"664","VS-31247-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","30","664","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"665","VS-22468-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","84","665","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"666","VS-25453-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","45","666","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"667","VS-28520-GREY-M","{""color"":""Grey"",""size"":""M""}","299000.00","94","667","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"668","VS-31036-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","57","668","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"669","VS-36427-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","79","669","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"670","VS-59811-BEIGE-M","{""color"":""Beige"",""size"":""M""}","399000.00","39","670","Beige","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"671","VS-9532-ORANGE-M","{""color"":""Orange"",""size"":""M""}","599000.00","58","671","Orange","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"672","VS-39253-RUST-M","{""color"":""Rust"",""size"":""M""}","699000.00","52","672","Rust","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"673","VS-3542-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","71","673","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"674","VS-59034-BRONZE-M","{""color"":""Bronze"",""size"":""M""}","599000.00","16","674","Bronze","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"675","VS-53286-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","99","675","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"676","VS-4346-BROWN-M","{""color"":""Brown"",""size"":""M""}","159000.00","76","676","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"677","VS-23952-BLUE-M","{""color"":""Blue"",""size"":""M""}","449000.00","19","677","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"678","VS-51857-BEIGE-M","{""color"":""Beige"",""size"":""M""}","249000.00","89","678","Beige","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"679","VS-6740-GREY-M","{""color"":""Grey"",""size"":""M""}","899000.00","90","679","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"680","VS-11864-BLUE-M","{""color"":""Blue"",""size"":""M""}","159000.00","89","680","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"681","VS-31460-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","25","681","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"682","VS-39499-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","61","682","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"683","VS-6473-PINK-M","{""color"":""Pink"",""size"":""M""}","199000.00","43","683","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"684","VS-4802-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","41","684","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"685","VS-55639-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","62","685","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"686","VS-6002-GREY-M","{""color"":""Grey"",""size"":""M""}","249000.00","13","686","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"687","VS-10117-SILVER-M","{""color"":""Silver"",""size"":""M""}","899000.00","23","687","Silver","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"688","VS-15615-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","46","688","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"689","VS-59026-BLACK-M","{""color"":""Black"",""size"":""M""}","599000.00","70","689","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"690","VS-11828-RED-M","{""color"":""Red"",""size"":""M""}","699000.00","51","690","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"691","VS-44670-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","83","691","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"692","VS-42040-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","42","692","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"693","VS-41840-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","45","693","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"694","VS-5432-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","51","694","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"695","VS-13889-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","71","695","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"696","VS-46285-MULTI-M","{""color"":""Multi"",""size"":""M""}","399000.00","57","696","Multi","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"697","VS-32386-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","30","697","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"698","VS-8901-GREY-M","{""color"":""Grey"",""size"":""M""}","349000.00","62","698","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"699","VS-47586-BROWN-M","{""color"":""Brown"",""size"":""M""}","399000.00","45","699","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"700","VS-37239-PINK-M","{""color"":""Pink"",""size"":""M""}","399000.00","30","700","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"701","VS-19825-GREEN-M","{""color"":""Green"",""size"":""M""}","249000.00","67","701","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"702","VS-29554-RED-M","{""color"":""Red"",""size"":""M""}","699000.00","93","702","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"703","VS-57156-PINK-M","{""color"":""Pink"",""size"":""M""}","199000.00","12","703","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"704","VS-14572-GREY-M","{""color"":""Grey"",""size"":""M""}","699000.00","76","704","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"705","VS-32780-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","92","705","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"706","VS-6216-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","50","706","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"707","VS-16055-BLUE-M","{""color"":""Blue"",""size"":""M""}","349000.00","73","707","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"708","VS-9503-PEACH-M","{""color"":""Peach"",""size"":""M""}","249000.00","100","708","Peach","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"709","VS-7367-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","43","709","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"710","VS-32181-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","80","710","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"711","VS-2629-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","23","711","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"712","VS-11173-RED-M","{""color"":""Red"",""size"":""M""}","449000.00","47","712","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"713","VS-14509-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","55","713","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"714","VS-9426-GREY-M","{""color"":""Grey"",""size"":""M""}","249000.00","69","714","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"715","VS-38529-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","54","715","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"716","VS-9595-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","10","716","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"717","VS-7805-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","21","717","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"718","VS-6192-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","72","718","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"719","VS-1997-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","25","719","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"720","VS-8727-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","98","720","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"721","VS-54134-BROWN-M","{""color"":""Brown"",""size"":""M""}","599000.00","59","721","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"722","VS-35363-MULTI-M","{""color"":""Multi"",""size"":""M""}","599000.00","14","722","Multi","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"723","VS-14337-WHITE-M","{""color"":""White"",""size"":""M""}","699000.00","44","723","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"724","VS-21454-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","24","724","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"725","VS-19680-MAGENTA-M","{""color"":""Magenta"",""size"":""M""}","399000.00","25","725","Magenta","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"726","VS-13430-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","91","726","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"727","VS-37734-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","100","727","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"728","VS-1916-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","81","728","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"729","VS-31338-BLUE-M","{""color"":""Blue"",""size"":""M""}","399000.00","90","729","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"730","VS-11405-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","18","730","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"731","VS-4263-RED-M","{""color"":""Red"",""size"":""M""}","199000.00","74","731","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"732","VS-20354-WHITE-M","{""color"":""White"",""size"":""M""}","249000.00","32","732","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"733","VS-5865-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","11","733","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"734","VS-14987-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","100","734","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"735","VS-18542-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","40","735","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"736","VS-10189-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","50","736","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"737","VS-17560-RED-M","{""color"":""Red"",""size"":""M""}","249000.00","93","737","Red","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"738","VS-7952-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","37","738","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"739","VS-7175-BLACK-M","{""color"":""Black"",""size"":""M""}","249000.00","50","739","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"740","VS-31971-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","899000.00","84","740","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"741","VS-29239-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","10","741","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"742","VS-12700-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","61","742","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"743","VS-37278-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","199000.00","83","743","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"744","VS-13875-NAVY-BLUE-M","{""color"":""Navy Blue"",""size"":""M""}","249000.00","54","744","Navy Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"745","VS-39798-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","95","745","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"746","VS-11668-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","93","746","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"747","VS-28640-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","61","747","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"748","VS-49353-OFF-WHITE-M","{""color"":""Off White"",""size"":""M""}","699000.00","34","748","Off White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"749","VS-33769-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","15","749","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"750","VS-50750-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","25","750","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"751","VS-8399-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","17","751","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"752","VS-6418-GREY-M","{""color"":""Grey"",""size"":""M""}","159000.00","99","752","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"753","VS-32447-BLACK-M","{""color"":""Black"",""size"":""M""}","199000.00","16","753","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"754","VS-4633-BLACK-M","{""color"":""Black"",""size"":""M""}","899000.00","84","754","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"755","VS-18987-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","96","755","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"756","VS-20856-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","85","756","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"757","VS-16643-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","24","757","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"758","VS-54961-YELLOW-M","{""color"":""Yellow"",""size"":""M""}","199000.00","79","758","Yellow","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"759","VS-44433-BLACK-M","{""color"":""Black"",""size"":""M""}","699000.00","27","759","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"760","VS-37257-BURGUNDY-M","{""color"":""Burgundy"",""size"":""M""}","699000.00","99","760","Burgundy","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"761","VS-11940-BLACK-M","{""color"":""Black"",""size"":""M""}","299000.00","44","761","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"762","VS-9621-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","74","762","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"763","VS-13934-GREEN-M","{""color"":""Green"",""size"":""M""}","249000.00","33","763","Green","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"764","VS-59983-CREAM-M","{""color"":""Cream"",""size"":""M""}","399000.00","68","764","Cream","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"765","VS-39978-BROWN-M","{""color"":""Brown"",""size"":""M""}","699000.00","75","765","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"766","VS-6103-BLUE-M","{""color"":""Blue"",""size"":""M""}","199000.00","73","766","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"767","VS-4488-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","37","767","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"768","VS-57438-CHARCOAL-M","{""color"":""Charcoal"",""size"":""M""}","199000.00","95","768","Charcoal","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"769","VS-10990-PINK-M","{""color"":""Pink"",""size"":""M""}","199000.00","39","769","Pink","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"770","VS-12698-BLUE-M","{""color"":""Blue"",""size"":""M""}","899000.00","36","770","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"771","VS-22142-BROWN-M","{""color"":""Brown"",""size"":""M""}","799000.00","33","771","Brown","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"772","VS-47446-BLACK-M","{""color"":""Black"",""size"":""M""}","399000.00","83","772","Black","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"773","VS-7539-WHITE-M","{""color"":""White"",""size"":""M""}","199000.00","85","773","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"774","VS-51408-BLUE-M","{""color"":""Blue"",""size"":""M""}","249000.00","61","774","Blue","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"775","VS-14928-GREY-M","{""color"":""Grey"",""size"":""M""}","199000.00","49","775","Grey","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
"776","VS-39684-WHITE-M","{""color"":""White"",""size"":""M""}","899000.00","100","776","White","M","0","5","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM"
